MLS,Property,Status,Type,City,Sold Price,Sold Date,List Price,List Date,Bed,Bath,Kitchen,Tax,year,Floor,Lot,Levels,Parking,Photos,Address,GPS,URL,Agency,Description,Feature,Influence,Amenities
R2724080,15828 27 AVENUE,Active,Townhouse,Surrey,not sold,not sold,"$858,000",-,,,-,"$2,506 in 2022",2019,"1,201",,-,"Garage; Single,Visitor Parking",1,"15828 27 Ave #44, Surrey, BC V3S 2X5, Canada","49.05127, -122.84284",https://www.bccondosandhomes.com/listing/r2724080-44-15828-27-avenue,Royal Pacific Riverside Realty Ltd.,"Mosaic Kitchener townhouse, One of the most fabulous and sophisticated neighbourhoods. Southern exposure 1201 sq. ft. townhouse Offers 2 bedroom plus den & 2.5 baths, open concept kitchen with stainless appliances and durable quartz counter top, 10' high ceiling for the main floor, 2 beds & 2 baths upstairs. spacious garage can also fit storage needs and additional driveway parking. Upgrade includes all quartz stone countertops & washer/dryer. Great location, close to Southridge Private School, Sunnyside Elementary and shopping mall. Pleasure to show.",ClthWsh/Dryr/Frdg/Stve/DW Garage Door Opener Microwave,-,-
R2723727,1612 - 271 FRANCIS WAY,Active,Apartment,New Westminster,not sold,not sold,"$779,000",-,2,2,1,"$2,893 in 2021",2016,970,,-,Garage; Underground,40,"271 Francis Way, New Westminster, BC V3L 0H2, Canada","49.21533, -122.89928",https://www.bccondosandhomes.com/listing/r2723727-1612-271-francis-way,RE/MAX All Points Realty,,ClthWsh/Dryr/Frdg/Stve/DW Microwave,Recreation Nearby Shopping Nearby, Bike Room Elevator Exercise Centre In Suite Laundry Pool; Outdoor Recreation Center Storage Swirlpool/Hot Tub Concierge
R2723806,5048 215 STREET,Active,House,Langley,not sold,not sold,"$1,599,000",-,4,3,2,"$5,977 in 2022",1996,"3,115",7011 SqFt.,-,"Add. Parking Avail.,Garage; Double,Tandem Parking",36,"5048 215 St, Langley, BC V3A 6C6, Canada","49.09412, -122.62727",https://www.bccondosandhomes.com/listing/r2723806-5048-215-street,Royal LePage Northstar Realty (S. Surrey),"Beat the summer's heat with this FULLY AIR CONDITIONED 5 BDRM, 3 Full bathroom, UPGRADED Murrayville home. Upstairs features a large open concept kitchen w/ attached family room, 3 spacious bedrooms, 2 large full bathrooms, both with heated floors & upgraded plumbing, including the en-suite which has a massive stand alone shower & his/hers sinks, along with a large walk in closet for the master bedroom! Renovated in 2019, 30' of the upper level was extended to 5.5' to add even more space to this already great-sized home! Downstairs offers a cozy 2 bdrm suite with separate entry and patio. Other features include a great size yard, upper deck, storage shed, new roof, driveway, furnace, and carpets. Call to book your private showing today! **",Air Conditioning ClthWsh/Dryr/Frdg/Stve/DW Range Top Storage Shed,Central Location Private Yard Recreation Nearby Shopping Nearby, Air Cond./Central In Suite Laundry
R2723516,20258 37A AVENUE,Active,House,Langley,not sold,not sold,"$1,379,900",-,5,5,1,"$4,656 in 2021",1973,"2,698",12332 SqFt.,-,"Open,RV Parking Avail.",37,"20258 37a Ave, Langley, BC V3A 2T1, Canada","49.06958, -122.66241",https://www.bccondosandhomes.com/listing/r2723516-20258-37a-avenue,One Percent Realty Ltd.,"Unique 2698 sf walk out bsmt style home on a huge flat rectangular 12332 sf. (.28 acres) Upstairs features 2 bdrms 2 full bthrms, massive kitchen w/eating area, lvg rm w/gas fp & dng room. Bsmt is neat, huge foyer then on 1 side a rec rm, bdrm w/4 piece ensuite, sliders to the backyard & a private fenced front area. The other side has a hair salon/bdrm rm w/4 piece ensuite, access to backyard & a private fenced front area. There is also another bdrm, full bthrm & laundry room off the foyer. Updates include roof 2013, water tank 2007, furnace 2007, vinyl flooring upstairs 2020, paint upstairs 2020, most vinyl windows 2018, updated kitchen w/ newer appliances. ri for kitchen in bsmt. 1286sf of patio! Home is perfect for you, your extended family, older kids or grandparents, tons of parking!",ClthWsh/Dryr/Frdg/Stve/DW,Central Location Golf Course Nearby Private Yard Recreation Nearby Treed, In Suite Laundry Storage
R2723488,45126 WATSON ROAD,Active,House,Chilliwack,not sold,not sold,"$799,900",-,5,2,1,"$2,473 in 2021",1946,"1,800",8400 SqFt.,-,"Open,RV Parking Avail.",35,"45126 Watson Rd, Chilliwack, BC V2R 3R5, Canada","49.11092, -121.97494",https://www.bccondosandhomes.com/listing/r2723488-45126-watson-road,Keller Williams Ocean Realty,"This RENOVATED 5 bed 2 bath rancher 8400 sqft lot with 75 ft frontage has already been subdivided and rezoned. PLA APPROVED with city for zoning and is waiting for the right builder/investor to pick this deal up! Currently house rented to great tenants for $3200.00 You can BUILD 2 HOMES Both 3 story BUILDABLE! This house is a great holding property which is easily suitable with separate entry as well while you wait for your plans and engineering to be ready. In the heart of Sardis off Watson Rd, this property comes with great development potential for 2 single family lots that would both be 4200 sqft each ! Great resale value in the most prized part of town. All back end work has been completed and only waiting for right person to pick this great project up.",ClthWsh/Dryr/Frdg/Stve/DW Drapes/Window Coverings,Central Location Private Setting Private Yard,-
R2723039,207 - 33401 MAYFAIR AVENUE,Active,Apartment,Abbotsford,not sold,not sold,"$289,900",-,2,2,1,"$1,169 in 2022",1989,"1,003",,-,Garage; Underground,25,"33401 Mayfair Ave #207, Abbotsford, BC V2S 1P4, Canada","49.04004, -122.29325",https://www.bccondosandhomes.com/listing/r2723039-207-33401-mayfair-avenue,Century 21 Coastal Realty Ltd.,"Welcome to Mayfair Gardens. A beautiful, quiet, clean well run 45+ complex in great central location. Spotless, bright 2 bedroom 2 bathroom 2nd floor suite on the quiet north of the building. Wonderful upgrades include 4ft shower in main bathroom. Both bathrooms have new sinks, toilets and counter tops. Ensuite has new shower door. Master bedroom has new closet doors and roller blinds. New kitchen counter tops, updated appliances, high quality laminate floors and baseboards. In-suite laundry and spacious storage room. Spacious private balcony with peaceful view of green space and gardens. Secured underground parking and storage locker near parking stall. Heat and hot water included in the strata fee. No pets, rentals or smoking. Excellent location close to transportation, shopping.",ClthWsh/Dryr/Frdg/Stve/DW Freezer,Adult Oriented Central Location Private Setting Recreation Nearby Shopping Nearby, Club House In Suite Laundry
R2715710,5254 BENTLEY COURT,Active,House,Delta,not sold,not sold,"$1,599,000",-,4,4,1,"$4,218 in 2021",1979,"2,749",10657 SqFt.,-,Garage; Double,40,"5254 Bentley Ct, Delta, BC V4K 4B2, Canada","49.0966, -123.07647",https://www.bccondosandhomes.com/listing/r2715710-5254-bentley-court,Royal LePage Northstar Realty (S. Surrey),"Welcome to 5254 Bentley Court. This 4 bedroom, 4 bathroom home sitting on a spacious pie-shaped lot has both a classic charm & a cozy feel! Situated in Ladner, BC, and surrounded by parks, schools, and shopping, you’re going to love what this listing has to offer! Enjoy the well-kept, private yard while soaking in the hot tub, surrounded by multiple gardens and plenty of trees! Between the double car garage, multiple driveways, and extra parking in the yard accessible by a double gate you’ll never run out of space for your vehicles, RVs, or boats! Book your private showing today! **",ClthWsh/Dryr/Frdg/Stve/DW Fireplace Insert Garage Door Opener Hot Tub Spa/Swirlpool Other - See Remarks Smoke Alarm Storage Shed Vaulted Ceiling,Cul-de-Sac Private Setting Private Yard Shopping Nearby,-
R2724049,1806 - 821 CAMBIE STREET,Active,Apartment,Vancouver,not sold,not sold,"$999,000",-,2,2,1,"$2,580 in 2022",2008,885,,-,Garage; Underground,2,"821 Cambie St #1806, Vancouver, BC V6B 0E3, Canada","49.24545, -123.11531",https://www.bccondosandhomes.com/listing/r2724049-1806-821-cambie-street,Selmak Realty Limited,"BREATHTAKING, BRIGHT, MODERN corner unit at the Raffles w/views in every room and high ceilings (no popcorn). 100% move-in ready! Miele appliances and Swiss flooring! RENOVATED in 2020 down to the smallest detail: new outlet/switch, smart thermostat, lighting, etc. RARE floor plan of 2 bedrms w/complete privacy+office w/sweeping view. Master bedrm features TWO closets (1 is walk-in) & ensuite w/ WINDOW! Unbeatable location–steps from some of Vancouver’s finest restaurants, shops, Seawall, Skytrain, Amazon/Apple/Microsoft headquarters. 1 parking included. Pets & rentals allowed. Mini-split A/C allowed. Very well managed w/proactive strata & concierge. Building exterior repainted in 2022. INCREDIBLE value in this highly sought-after building where Yaletown meets Downtown.",ClthWsh/Dryr/Frdg/Stve/DW Disposal - Waste Drapes/Window Coverings Garage Door Opener Intercom Microwave Smoke Alarm Sprinkler - Fire,Central Location Lane Access Marina Nearby Recreation Nearby Shopping Nearby, Bike Room Elevator Exercise Centre Garden In Suite Laundry Playground Swirlpool/Hot Tub Concierge
R2708698,330 - 27358 32 AVENUE,Active,Apartment,Langley,not sold,not sold,"$399,900",-,1,1,1,"$2,118 in 2021",1999,870,,-,Garage; Underground,34,"27358 32 Ave #330, Aldergrove, BC V4W 3M5, Canada","49.05925, -122.47674",https://www.bccondosandhomes.com/listing/r2708698-330-27358-32-avenue,Royal LePage - Wolstencroft,"Building 3 of Willowcreek Estate. Preferred location facing Greenbelt with view from Living area, Den and Primary Bedroom.This home is move in ready - freshly painted with new carpet and new blinds offering privacy and shade. Newer S/S dishwasher, S/S refrigerator. Primary bedroom has large W/I closet. Gas fireplace (gas included in strata fee) makes this home very cozy in the cooler months. Den could be used as 2nd bedroom - has a window but no closet. Additional convenience as Locker is on the same floor as this unit. Call today for your personal showing.",ClthWsh/Dryr/Frdg/Stve/DW,Central Location Greenbelt Private Setting Recreation Nearby, Club House Elevator In Suite Laundry Storage
R2723499,518 - 6028 WILLINGDON AVENUE,Active,Apartment,Burnaby,not sold,not sold,"$735,000",-,2,2,1,"$1,950 in 2022",1999,"1,021",,-,Garage; Underground,31,518 - 6028 Willingdon Avenue,,https://www.bccondosandhomes.com/listing/r2723499-518-6028-willingdon-avenue,Keller Williams Realty VanCentral,"Located in the desirable and highly sought after Metrotown area in Burnaby, is this large and spacious 2-bed, 2-bath + den inside unit which includes exclusive access to the Garden Terrace level! Enjoy gorgeous unobstructed and panoramic views of Burnaby and the North Shore mountains from your large windows. Featuring hardwood floors, updated bathrooms and kitchen with stainless steel appliances, quality granite countertops and custom Hunter Douglas blinds. A truly unbeatable location with just steps to Crystal Mall, restaurants, retail and grocery stores, great schools, a library, Skytrain and much, much more! Secure underground parking & storage included! Come see for yourself! ",ClthWsh/Dryr/Frdg/Stve/DW Microwave Smoke Alarm Sprinkler - Fire,Central Location Recreation Nearby Shopping Nearby, Elevator In Suite Laundry Pool; Indoor Storage Swirlpool/Hot Tub
R2724115,207 - 1122 KING ALBERT AVENUE,Active,Apartment,Coquitlam,not sold,not sold,"$367,000",-,1,1,1,"$1,023 in 2022",1980,566,,-,Garage; Underground,23,"1122 King Albert Ave, Coquitlam, BC V3J 1X7, Canada","49.2513, -122.86043",https://www.bccondosandhomes.com/listing/r2724115-207-1122-king-albert-avenue,Royal LePage Sussex,"Welcome to King Albert Manor Complex! Opportunity to own instead of renting. This one bedroom gem unit offering and open concept floor plan with neutrally freshly painted colours throughout, crisp white cabinetry in kitchen with tiled back splash & stainless steel appliances, cozy living room with wood burning fireplace, bathroom updates & brand new carpet bedroom. Included in monthly maintenance fee is heat & hot water, 1 storage locker & 2 parking spaces in secure underground parking. 2 pets allowed per unit & 7 rentals now max. of 10 allowed. Excellent location just steps away from everything, shopping galore, school, tranist, restaurants, Blue Mountain Park, Como Lake, John B Pub, & business at hand are just a few places near. Call today for your private viewing you will be impressed!",-,-, Elevator Shared Laundry Storage
R2723859,4771 VICTORY STREET,Active,House,Burnaby,not sold,not sold,"$2,890,000",-,6,6,2,"$7,038 in 2021",2008,"3,132",,-,Garage; Double,38,"4771 Victory St, Burnaby, BC V5J 1S3, Canada","49.2185, -122.99634",https://www.bccondosandhomes.com/listing/r2723859-4771-victory-street,Royal Pacific Tri-Cities Realty,"Beautiful home in the most desired Metrotown area. All bedrooms on the above level have their own en-suites and walk-in closets. To top it off, 3 of these 4 bedrooms have private and spacious decks. Conveniently located, walking distance to Metrotown shopping mall, parks, schools etc. Come to our ",ClthWsh/Dryr/Frdg/Stve/DW,Central Location Recreation Nearby Shopping Nearby,-
R2710023,2586 MARINE DRIVE,Active,House,West Vancouver,not sold,not sold,"$5,998,000",-,5,8,3,"$9,247 in 2022",2022,"6,461",8909 SqFt.,-,Garage; Double,40,2586 Marine Drive,,https://www.bccondosandhomes.com/listing/r2710023-2586-marine-drive,Sutton Group-West Coast Realty,"Brand NEW Custom-built Home located at the most popular Dundarave area. Within 5-min walk to Dundarave Village, Beach and School. Classical exterior with Modern interior design. Creston Smart Home System, Radiant Heat, AC, HRV, Security Cameras. High Ceilings, Engineer Hardwood Floor on 3 levels. Spacious Living & Family Room leading to Entertainment sized Covered Patios. Open & Wok Kitchens with Top Appliances. Italian Slate integrated sink Countertop, German standard doors, windows with Triple Pane Tempered Glass. All bathroom walls use floor-to-ceiling Porcelain Tiles. High-end Fireplace. Office ensuite with access to back patio. 4 Bedrooms up with Ocean & Mountain views. Home Theatre, Rec Room, Gym, Wet Bar, Steam Room in basement. Legal Studio, workshop. 2-5-10 Warranty. Open Sun 2-4.",Air Conditioning ClthWsh/Dryr/Frdg/Stve/DW Fireplace Insert Heat Recov. Vent. Oven - Built In Security System Smoke Alarm Vacuum - Built In Wet Bar Wine Cooler,Marina Nearby Private Yard Recreation Nearby Shopping Nearby Ski Hill Nearby,-
R2721844,5009 TESKEY ROAD,Active,House,Chilliwack,not sold,not sold,"$1,199,000",-,8,4,2,"$4,310 in 2022",2001,"3,724",7405 SqFt.,-,"Garage; Double,RV Parking Avail.",38,"5009 Teskey Rd, Chilliwack, BC V2R 5R2, Canada","49.0978, -121.94929",https://www.bccondosandhomes.com/listing/r2721844-5009-teskey-road,HomeLife Advantage Realty Ltd,"Beautiful 3784 square foot family home on a quiet, flat street on Promontory with a huge fenced yard, RV parking, hot tub, 3 outdoor patios, and a 2 bedroom in-law suite. This home has so many great features, the rooms are all large, bright, designer paint, vaulted ceilings, custom kitchen with island, stainless steel appliances. Great entertaining home with formal living/dining room, a hug covered deck, built in barbecue setup. Plenty of street parking and the front of the home face green space & Bridal wood trail. This family home is adaptable to whatever your family needs, book your tour today.",ClthWsh/Dryr/Frdg/Stve/DW Hot Tub Spa/Swirlpool Microwave Storage Shed,Private Yard,-
